dataset,zone,date,method,penalty_rate,transaction_cost,revenue,hindsight_revenue,regret,battery_revenue,flex_value,imbalance_penalty,transaction_penalty,hindsight_transaction_penalty,negative_revenue
OPSD,GB_GBN,2020-05-31,Coarse risk-adjusted grid,45.0,0.0,30.645257487283807,33.719521739130435,3.0742642518466283,18.967065217391305,13.4535,1.7753077301075009,0.0,0.0,0
OPSD,GB_GBN,2020-06-01,Coarse risk-adjusted grid,45.0,0.0,18.672033174264378,21.862878260869557,3.1908450866051794,11.061617391304345,9.185999999999998,1.5755842170399672,0.0,0.0,0
OPSD,GB_GBN,2020-06-02,Coarse risk-adjusted grid,45.0,0.0,17.325077194249467,21.94845217391306,4.623374979663595,9.978021739130437,8.665500000000002,1.3184445448809725,0.0,0.0,0
OPSD,GB_GBN,2020-06-03,Coarse risk-adjusted grid,45.0,0.0,13.587717379751364,20.972486956521745,7.384769576770381,8.256378260869567,7.402500000000001,2.0711608811182023,0.0,0.0,0
OPSD,GB_GBN,2020-06-04,Coarse risk-adjusted grid,45.0,0.0,17.34822422750623,24.87293043478261,7.524706207276381,10.387786956521737,8.770499999999997,1.8100627290155065,0.0,0.0,0
OPSD,GB_GBN,2020-06-05,Coarse risk-adjusted grid,45.0,0.0,13.229429409626643,27.813347826086954,14.58391841646031,8.27668695652174,6.704999999999999,1.7522575468950956,0.0,0.0,0
OPSD,GB_GBN,2020-06-06,Coarse risk-adjusted grid,45.0,0.0,41.37167501479731,55.48073913043477,14.109064115637459,26.58165217391304,18.029999999999998,3.2399771591157274,0.0,0.0,0
OPSD,GB_GBN,2020-06-07,Coarse risk-adjusted grid,45.0,0.0,29.423252450815415,36.47089565217392,7.0476432013585075,17.613743478260876,12.973500000000001,1.163991027445461,0.0,0.0,0
OPSD,GB_GBN,2020-06-08,Coarse risk-adjusted grid,45.0,0.0,15.605510536955313,19.9666,4.361089463044687,8.935326086956525,8.0715,1.4013155500012133,0.0,0.0,0
OPSD,GB_GBN,2020-06-09,Coarse risk-adjusted grid,45.0,0.0,12.947702241648358,20.668052173913054,7.720349932264696,7.792639130434786,7.5405000000000015,2.38543688878643,0.0,0.0,0
OPSD,GB_GBN,2020-06-10,Coarse risk-adjusted grid,45.0,0.0,6.242782052094995,15.45193913043479,9.209157078339794,3.6062521739130453,4.749,2.1124701218180495,0.0,0.0,0
OPSD,GB_GBN,2020-06-11,Coarse risk-adjusted grid,45.0,0.0,21.285400110254518,25.59883478260869,4.313434672354173,12.555965217391307,10.08,1.3505651071367903,0.0,0.0,0
OPSD,GB_GBN,2020-06-12,Coarse risk-adjusted grid,45.0,0.0,17.5464571909682,26.906573913043474,9.360116722075272,10.524073913043477,8.5575,1.5351167220752748,0.0,0.0,0
OPSD,GB_GBN,2020-06-13,Coarse risk-adjusted grid,45.0,0.0,7.369533342547596,17.628608695652186,10.25907535310459,3.1747695652173995,4.999500000000002,0.8047362226698048,0.0,0.0,0
OPSD,GB_GBN,2020-06-14,Coarse risk-adjusted grid,45.0,0.0,14.271392562462612,20.24457391304347,5.973181350580859,8.329034782608698,7.917,1.9746422201460847,0.0,0.0,0
OPSD,GB_GBN,2020-06-15,Coarse risk-adjusted grid,45.0,0.0,13.173402591508612,18.865739130434783,5.69233653892617,8.038965217391308,7.779,2.644562625882695,0.0,0.0,0
OPSD,GB_GBN,2020-06-16,Coarse risk-adjusted grid,45.0,0.0,9.531962254393559,14.22010434782609,4.688142093432532,5.3671869565217385,6.103499999999998,1.938724702128176,0.0,0.0,0
OPSD,GB_GBN,2020-06-17,Coarse risk-adjusted grid,45.0,0.0,12.637267040705556,17.021539130434782,4.384272089729226,6.992595652173922,7.2855000000000025,1.6408286114683683,0.0,0.0,0
OPSD,GB_GBN,2020-06-18,Coarse risk-adjusted grid,45.0,0.0,10.47632421073067,15.150826086956517,4.674501876225847,6.086600000000004,6.405000000000002,2.0152757892693343,0.0,0.0,0
OPSD,GB_GBN,2020-06-19,Coarse risk-adjusted grid,45.0,0.0,8.88507706605881,15.090939130434798,6.205862064375987,4.541347826086959,5.373000000000001,1.029270760028149,0.0,0.0,0
OPSD,GB_GBN,2020-06-20,Coarse risk-adjusted grid,45.0,0.0,17.59140664739763,26.661460869565225,9.070054222167595,9.788673913043482,8.8605,1.057767265645854,0.0,0.0,0
OPSD,GB_GBN,2020-06-21,Coarse risk-adjusted grid,45.0,0.0,25.526658106449943,44.17333043478261,18.64667232833267,16.721613043478264,12.3405,3.535454937028319,0.0,0.0,0
OPSD,GB_GBN,2020-06-22,Coarse risk-adjusted grid,45.0,0.0,17.18579741993888,23.922573913043486,6.736776493104607,9.504817391304357,8.634000000000002,0.9530199713654786,0.0,0.0,0
OPSD,GB_GBN,2020-06-23,Coarse risk-adjusted grid,45.0,0.0,13.001125086805647,17.27198260869565,4.2708575218900044,6.781678260869565,7.167,0.947553174063918,0.0,0.0,0
OPSD,GB_GBN,2020-06-24,Coarse risk-adjusted grid,45.0,0.0,14.769582295024206,16.38144347826087,1.6118611832366643,8.314443478260877,8.067000000000002,1.611861183236672,0.0,0.0,0
OPSD,GB_GBN,2020-06-25,Coarse risk-adjusted grid,45.0,0.0,13.112327849446144,17.316199999999995,4.203872150553851,7.3425217391304365,7.41,1.6401938896842922,0.0,0.0,0
OPSD,GB_GBN,2020-06-26,Coarse risk-adjusted grid,45.0,0.0,15.178971918017071,16.1943043478261,1.01533242980903,8.108404347826092,7.903500000000001,0.8329324298090223,0.0,0.0,0
OPSD,GB_GBN,2020-06-27,Coarse risk-adjusted grid,45.0,0.0,-4.516743408309917,22.947260869565213,27.46400427787513,-2.738669565217389,1.0949999999999995,2.873073843092528,0.0,0.0,1
OPSD,GB_GBN,2020-06-28,Coarse risk-adjusted grid,45.0,0.0,30.696700012608048,63.55811304347826,32.86141303087021,21.306104347826086,14.382,4.991404335218034,0.0,0.0,0
OPSD,GB_GBN,2020-06-29,Coarse risk-adjusted grid,45.0,0.0,59.85257244539236,64.66567826086956,4.8131058154771935,38.94247826086957,24.435,3.5249058154772017,0.0,0.0,0
OPSD,GB_GBN,2020-06-30,Coarse risk-adjusted grid,45.0,0.0,23.777158890839594,30.021721739130435,6.24456284829084,15.113473913043482,11.6445,2.9808150222038874,0.0,0.0,0
OPSD,GB_GBN,2020-07-01,Coarse risk-adjusted grid,45.0,0.0,13.318682733879365,17.03995652173912,3.721273787859756,6.944295652173913,7.254,0.8796129182945474,0.0,0.0,0
OPSD,GB_GBN,2020-07-02,Coarse risk-adjusted grid,45.0,0.0,18.427477115383198,21.356313043478266,2.9288359280950687,9.63342173913044,9.1545,0.3604446237472399,0.0,0.0,0
OPSD,GB_GBN,2020-07-03,Coarse risk-adjusted grid,45.0,0.0,1.992012105945613,11.453408695652183,9.46139658970657,0.2240608695652142,3.2849999999999966,1.5170487636195977,0.0,0.0,0
OPSD,GB_GBN,2020-07-04,Coarse risk-adjusted grid,45.0,0.0,28.880610025247762,36.677765217391304,7.797155192143542,17.580295652173916,13.170000000000002,1.869685626926157,0.0,0.0,0
OPSD,GB_GBN,2020-07-05,Coarse risk-adjusted grid,45.0,0.0,41.153409393473574,63.554434782608695,22.40102538913512,28.437043478260875,17.772000000000002,5.055634084787305,0.0,0.0,0
OPSD,GB_GBN,2020-07-06,Coarse risk-adjusted grid,45.0,0.0,49.555922720448365,57.36693913043479,7.811016409986422,31.56983043478261,20.8155,2.829407714334247,0.0,0.0,0
OPSD,GB_GBN,2020-07-07,Coarse risk-adjusted grid,45.0,0.0,9.281156986021411,12.873513043478255,3.5923560574568434,4.986230434782605,6.1454999999999975,1.8505734487611931,0.0,0.0,0
OPSD,GB_GBN,2020-07-08,Coarse risk-adjusted grid,45.0,0.0,19.922819877358997,22.827539130434783,2.904719253075786,11.419739130434785,10.337999999999997,1.834919253075784,0.0,0.0,0
OPSD,GB_GBN,2020-07-09,Coarse risk-adjusted grid,45.0,0.0,20.73604723746502,22.339513043478263,1.6034658060132436,11.579413043478265,10.201500000000003,1.0448658060132496,0.0,0.0,0
OPSD,GB_GBN,2020-07-10,Coarse risk-adjusted grid,45.0,0.0,9.318891538730991,13.315000000000008,3.996108461269017,4.1775043478260905,5.559,0.41761280909510057,0.0,0.0,0
OPSD,GB_GBN,2020-07-11,Coarse risk-adjusted grid,45.0,0.0,15.360997314906937,17.123921739130438,1.7629244242235007,8.1369,7.942499999999998,0.718402685093062,0.0,0.0,0
OPSD,GB_GBN,2020-07-12,Coarse risk-adjusted grid,45.0,0.0,13.965512102569413,18.59922608695653,4.633713984387118,7.73085217391305,7.464000000000002,1.2293400713436389,0.0,0.0,0
OPSD,GB_GBN,2020-07-13,Coarse risk-adjusted grid,45.0,0.0,16.49412282379219,19.928000000000004,3.4338771762078153,8.618043478260873,8.265,0.38892065446868407,0.0,0.0,0
OPSD,GB_GBN,2020-07-14,Coarse risk-adjusted grid,45.0,0.0,17.530559122163055,18.822547826086954,1.2919887039238986,9.827047826086957,8.995499999999998,1.2919887039239,0.0,0.0,0
OPSD,GB_GBN,2020-07-15,Coarse risk-adjusted grid,45.0,0.0,16.281461461563378,18.565904347826088,2.2844428862627097,8.89130434782609,8.508,1.1178428862627097,0.0,0.0,0
OPSD,GB_GBN,2020-07-16,Coarse risk-adjusted grid,45.0,0.0,17.967834064952044,18.982173913043482,1.0143398480914385,9.579973913043478,8.931,0.5431398480914366,0.0,0.0,0
OPSD,GB_GBN,2020-07-17,Coarse risk-adjusted grid,45.0,0.0,11.870321140854626,13.752765217391305,1.8824440765366788,5.783965217391305,6.539999999999999,0.4536440765366788,0.0,0.0,0
OPSD,GB_GBN,2020-07-18,Coarse risk-adjusted grid,45.0,0.0,10.790744762066533,15.367278260869574,4.576533498803041,5.869099999999996,6.463499999999998,1.5418552379334616,0.0,0.0,0
OPSD,GB_GBN,2020-07-19,Coarse risk-adjusted grid,45.0,0.0,11.420035268730873,16.7999043478261,5.3798690790952275,5.891208695652175,6.387,0.8581734269213034,0.0,0.0,0
OPSD,GB_GBN,2020-07-20,Coarse risk-adjusted grid,45.0,0.0,12.419542878455207,20.249843478260868,7.8303005998056605,6.708717391304344,7.267499999999998,1.5566745128491348,0.0,0.0,0
OPSD,GB_GBN,2020-07-21,Coarse risk-adjusted grid,45.0,0.0,15.11372436656408,17.873730434782615,2.7600060682185354,8.811882608695655,8.3955,2.093658242131573,0.0,0.0,0
OPSD,GB_GBN,2020-07-22,Coarse risk-adjusted grid,45.0,0.0,12.711689537057655,16.949486956521746,4.237797419464091,7.416573913043482,7.614000000000001,2.3188843759858284,0.0,0.0,0
OPSD,GB_GBN,2020-07-23,Coarse risk-adjusted grid,45.0,0.0,18.310113711968786,19.026434782608696,0.7163210706399106,9.966434782608697,9.059999999999999,0.716321070639909,0.0,0.0,0
OPSD,GB_GBN,2020-07-24,Coarse risk-adjusted grid,45.0,0.0,9.817397297181808,17.048782608695664,7.231385311513856,5.413704347826087,6.095999999999997,1.6923070506442763,0.0,0.0,0
OPSD,GB_GBN,2020-07-25,Coarse risk-adjusted grid,45.0,0.0,16.69266268734037,22.825634782608688,6.132972095268318,8.71777391304349,8.256000000000006,0.281111225703123,0.0,0.0,0
OPSD,GB_GBN,2020-07-26,Coarse risk-adjusted grid,45.0,0.0,29.61613645541761,37.54682608695653,7.930689631538918,17.552286956521737,13.011,0.9471505011041277,0.0,0.0,0
OPSD,GB_GBN,2020-07-27,Coarse risk-adjusted grid,45.0,0.0,5.977114987703196,22.98547826086957,17.008363273166374,2.8914173913043513,4.659,1.5733024036011554,0.0,0.0,0
OPSD,GB_GBN,2020-07-28,Coarse risk-adjusted grid,45.0,0.0,26.45139782392407,29.55873913043478,3.107341306510712,16.56013913043478,12.287999999999998,2.3967413065107137,0.0,0.0,0
OPSD,GB_GBN,2020-07-29,Coarse risk-adjusted grid,45.0,0.0,23.967162618338964,26.895208695652173,2.9280460773132084,14.378508695652176,11.665499999999996,2.0768460773132085,0.0,0.0,0
OPSD,GB_GBN,2020-07-30,Coarse risk-adjusted grid,45.0,0.0,25.278608518717416,28.6335304347826,3.3549219160651838,14.349921739130437,12.098999999999997,1.1703132204130169,0.0,0.0,0
OPSD,GB_GBN,2020-07-31,Coarse risk-adjusted grid,45.0,0.0,23.256784481650815,25.159991304347834,1.903206822697019,13.252556521739141,11.22,1.21577204008833,0.0,0.0,0
OPSD,GB_GBN,2020-08-01,Coarse risk-adjusted grid,45.0,0.0,13.755264821582877,15.934530434782598,2.1792656131997212,6.96467391304348,7.3004999999999995,0.509909091460603,0.0,0.0,0
OPSD,GB_GBN,2020-08-02,Coarse risk-adjusted grid,45.0,0.0,11.492549147611275,19.14912173913043,7.656572591519154,6.000860869565219,6.488999999999998,0.997311721953942,0.0,0.0,0
OPSD,GB_GBN,2020-08-03,Coarse risk-adjusted grid,45.0,0.0,18.928037373062242,20.51003478260869,1.5819974095464495,10.853034782608699,9.657000000000002,1.5819974095464582,0.0,0.0,0
OPSD,GB_GBN,2020-08-04,Coarse risk-adjusted grid,45.0,0.0,13.288123215169348,17.414078260869577,4.125955045700229,7.8973608695652295,7.669500000000003,2.2787376543958846,0.0,0.0,0
OPSD,GB_GBN,2020-08-05,Coarse risk-adjusted grid,45.0,0.0,26.676409425547604,29.686426086956523,3.010016661408919,16.33252608695652,12.601499999999998,2.2576166614089153,0.0,0.0,0
OPSD,GB_GBN,2020-08-06,Coarse risk-adjusted grid,45.0,0.0,23.74831108379659,25.863278260869578,2.1149671770729874,13.600678260869564,11.513999999999996,1.3663671770729695,0.0,0.0,0
OPSD,GB_GBN,2020-08-07,Coarse risk-adjusted grid,45.0,0.0,18.468272469817165,20.355913043478264,1.8876405736610984,10.257813043478258,9.577499999999999,1.3670405736610935,0.0,0.0,0
OPSD,GB_GBN,2020-08-08,Coarse risk-adjusted grid,45.0,0.0,11.082158697815062,16.14644347826087,5.064284780445808,5.889417391304349,6.921,1.7282586934892863,0.0,0.0,0
OPSD,GB_GBN,2020-08-09,Coarse risk-adjusted grid,45.0,0.0,19.477584887535123,22.68309565217391,3.205510764638788,10.395195652173914,9.4545,0.3721107646387921,0.0,0.0,0
OPSD,GB_GBN,2020-08-10,Coarse risk-adjusted grid,45.0,0.0,19.86560750643327,23.51197391304347,3.6463664066101984,11.48447391304348,10.2795,1.8983664066102064,0.0,0.0,0
OPSD,GB_GBN,2020-08-11,Coarse risk-adjusted grid,45.0,0.0,20.682469802713005,24.087800000000005,3.4053301972870003,12.202400000000004,11.076000000000002,2.595930197287,0.0,0.0,0
OPSD,GB_GBN,2020-08-12,Coarse risk-adjusted grid,45.0,0.0,25.942177295957933,29.529408695652172,3.5872313996942395,16.014408695652175,13.514999999999999,3.5872313996942413,0.0,0.0,0
OPSD,GB_GBN,2020-08-13,Coarse risk-adjusted grid,45.0,0.0,21.25222327124615,23.250052173913044,1.9978289026668925,12.288052173913044,10.962,1.9978289026668934,0.0,0.0,0
OPSD,GB_GBN,2020-08-14,Coarse risk-adjusted grid,45.0,0.0,15.110389679333453,19.801243478260872,4.690853798927419,8.145943478260872,8.326499999999998,1.3620537989274186,0.0,0.0,0
OPSD,GB_GBN,2020-08-15,Coarse risk-adjusted grid,45.0,0.0,13.067592025538957,18.36990434782608,5.302312322287122,7.048795652173915,7.666499999999999,1.647703626634958,0.0,0.0,0
OPSD,GB_GBN,2020-08-16,Coarse risk-adjusted grid,45.0,0.0,14.824884828504127,22.156939130434786,7.332054301930659,8.011721739130444,8.316,1.5028369106263195,0.0,0.0,0
OPSD,GB_GBN,2020-08-17,Coarse risk-adjusted grid,45.0,0.0,32.33221626538947,34.60949565217391,2.2772793867844427,19.135495652173915,15.473999999999998,2.2772793867844405,0.0,0.0,0
OPSD,GB_GBN,2020-08-18,Coarse risk-adjusted grid,45.0,0.0,28.72515637640362,29.825547826086954,1.1003914496833325,16.20254782608695,13.622999999999994,1.1003914496833216,0.0,0.0,0
OPSD,GB_GBN,2020-08-19,Coarse risk-adjusted grid,45.0,0.0,12.599918675215518,26.574173913043488,13.97425523782797,6.490030434782607,7.420499999999995,1.310611759567085,0.0,0.0,0
OPSD,GB_GBN,2020-08-20,Coarse risk-adjusted grid,45.0,0.0,31.663653008523873,35.224617391304335,3.560964382780462,19.812117391304344,15.412499999999994,3.5609643827804605,0.0,0.0,0
OPSD,GB_GBN,2020-08-21,Coarse risk-adjusted grid,45.0,0.0,29.28957473193382,32.98181739130434,3.692242659370521,18.37881739130435,14.051999999999998,3.141242659370526,0.0,0.0,0
OPSD,GB_GBN,2020-08-22,Coarse risk-adjusted grid,45.0,0.0,29.97042192608834,36.55131304347826,6.580891117389921,19.331478260869574,14.688000000000004,4.049056334781237,0.0,0.0,0
OPSD,GB_GBN,2020-08-23,Coarse risk-adjusted grid,45.0,0.0,52.8481713210601,54.4317043478261,1.5835330267659984,31.718704347826094,22.713,1.5835330267659975,0.0,0.0,0
OPSD,GB_GBN,2020-08-24,Coarse risk-adjusted grid,45.0,0.0,69.74576215194655,71.9085043478261,2.162742195879545,41.698904347826094,29.897999999999996,1.851142195879541,0.0,0.0,0
OPSD,GB_GBN,2020-08-25,Coarse risk-adjusted grid,45.0,0.0,7.482817360232614,24.056191304347834,16.573373944115218,3.4910217391304315,5.530499999999996,1.5387043788978136,0.0,0.0,0
OPSD,GB_GBN,2020-08-26,Coarse risk-adjusted grid,45.0,0.0,82.95652688506203,88.2132347826087,5.2567078975466615,51.65623478260869,34.809,3.5087078975466524,0.0,0.0,0
OPSD,GB_GBN,2020-08-27,Coarse risk-adjusted grid,45.0,0.0,70.06909253793233,74.07965217391308,4.010559635980741,41.27084347826089,30.537000000000006,1.7387509403285688,0.0,0.0,0
OPSD,GB_GBN,2020-08-28,Coarse risk-adjusted grid,45.0,0.0,16.602507779273626,19.076799999999995,2.474292220726369,8.709239130434781,8.983499999999998,1.0902313511611543,0.0,0.0,0
OPSD,GB_GBN,2020-08-29,Coarse risk-adjusted grid,45.0,0.0,28.237418753184993,34.001339130434786,5.763920377249793,16.82510000000001,13.771500000000001,2.359181246815016,0.0,0.0,0
OPSD,GB_GBN,2020-08-30,Coarse risk-adjusted grid,45.0,0.0,31.0696502898797,32.49479130434784,1.4251410144681422,17.250943478260876,14.383500000000002,0.5647931883811788,0.0,0.0,0
OPSD,GB_GBN,2020-08-31,Coarse risk-adjusted grid,45.0,0.0,48.54863038287329,50.06872173913044,1.5200913562571472,28.283421739130425,21.724499999999992,1.4592913562571284,0.0,0.0,0
OPSD,GB_GBN,2020-09-01,Coarse risk-adjusted grid,45.0,0.0,32.46547931867987,34.533365217391314,2.0678858987114452,18.043865217391314,15.3495,0.9278858987114466,0.0,0.0,0
OPSD,GB_GBN,2020-09-02,Coarse risk-adjusted grid,45.0,0.0,27.430602829742774,32.82779130434784,5.397188474605066,15.074391304347834,13.353000000000002,0.9967884746050618,0.0,0.0,0
OPSD,GB_GBN,2020-09-03,Coarse risk-adjusted grid,45.0,0.0,17.48675898083683,23.454956521739128,5.968197540902299,10.04338695652175,10.0485,2.605127975684924,0.0,0.0,0
OPSD,GB_GBN,2020-09-04,Coarse risk-adjusted grid,45.0,0.0,22.890815534808254,27.05466086956522,4.163845334756967,13.319560869565223,11.656500000000001,2.0852453347569706,0.0,0.0,0
OPSD,GB_GBN,2020-09-05,Coarse risk-adjusted grid,45.0,0.0,33.99558084768312,40.04547826086956,6.049897413186436,20.101478260869563,15.953999999999997,2.05989741318644,0.0,0.0,0
OPSD,GB_GBN,2020-09-06,Coarse risk-adjusted grid,45.0,0.0,44.140636266929874,46.96069565217391,2.8200593852440363,26.01676086956522,20.0625,1.9386246026353469,0.0,0.0,0
OPSD,GB_GBN,2020-09-07,Coarse risk-adjusted grid,45.0,0.0,25.813752587974143,34.70281739130435,8.889064803330207,14.523221739130442,12.775500000000003,1.4849691511563012,0.0,0.0,0
OPSD,GB_GBN,2020-09-08,Coarse risk-adjusted grid,45.0,0.0,28.334257113420772,33.31869565217391,4.984438538753135,15.385830434782612,13.447499999999998,0.4990733213618383,0.0,0.0,0
OPSD,GB_GBN,2020-09-09,Coarse risk-adjusted grid,45.0,0.0,31.010238438205256,32.6362,1.625961561794746,17.80570000000001,14.830500000000002,1.6259615617947538,0.0,0.0,0
OPSD,GB_GBN,2020-09-10,Coarse risk-adjusted grid,45.0,0.0,36.94531065069156,40.337356521739125,3.3920458710475643,21.123656521739143,17.317500000000003,1.4958458710475868,0.0,0.0,0
OPSD,GB_GBN,2020-09-11,Coarse risk-adjusted grid,45.0,0.0,20.855876575821874,29.486695652173907,8.630819076352033,11.172469565217398,10.998,1.3145929893955204,0.0,0.0,0
OPSD,GB_GBN,2020-09-12,Coarse risk-adjusted grid,45.0,0.0,22.36760729573636,24.890026086956524,2.522418791220165,12.527199999999993,11.531999999999995,1.6915927042636318,0.0,0.0,0
OPSD,GB_GBN,2020-09-13,Coarse risk-adjusted grid,45.0,0.0,48.439372687583024,56.11727826086958,7.677905573286559,29.340373913043482,21.117,2.0180012254604582,0.0,0.0,0
OPSD,GB_GBN,2020-09-14,Coarse risk-adjusted grid,45.0,0.0,70.36219088316504,72.8611565217391,2.498965638574063,42.01365652173913,30.847499999999997,2.4989656385740977,0.0,0.0,0
OPSD,GB_GBN,2020-09-15,Coarse risk-adjusted grid,45.0,0.0,131.0905547810894,135.70046086956523,4.609906088475839,78.74046086956523,55.154999999999994,2.804906088475818,0.0,0.0,0
OPSD,GB_GBN,2020-09-16,Coarse risk-adjusted grid,45.0,0.0,25.359572183841227,44.154652173913036,18.79507999007181,13.378060869565218,12.759,0.7774886857239923,0.0,0.0,0
OPSD,GB_GBN,2020-09-17,Coarse risk-adjusted grid,45.0,0.0,38.240662162444465,41.50254782608696,3.261885663642495,21.77807826086957,17.804999999999996,1.3424160984251015,0.0,0.0,0
OPSD,GB_GBN,2020-09-18,Coarse risk-adjusted grid,45.0,0.0,17.332171046162344,23.351660869565215,6.019489823402871,9.330586956521735,9.652499999999998,1.6509159103593876,0.0,0.0,0
OPSD,GB_GBN,2020-09-19,Coarse risk-adjusted grid,45.0,0.0,27.347081831796988,27.9910347826087,0.6439529508117126,14.970934782608701,13.012500000000001,0.636352950811716,0.0,0.0,0
OPSD,GB_GBN,2020-09-20,Coarse risk-adjusted grid,45.0,0.0,26.318856598231502,28.17022608695653,1.8513694887250267,14.578834782608702,13.026,1.2859781843771994,0.0,0.0,0
OPSD,GB_GBN,2020-09-21,Coarse risk-adjusted grid,45.0,0.0,118.56621531181979,123.94385217391304,5.377636862093254,70.58755217391302,49.60949999999999,1.6308368620932323,0.0,0.0,0
OPSD,GB_GBN,2020-09-22,Coarse risk-adjusted grid,45.0,0.0,22.757090908644905,37.776086956521745,15.01899604787684,12.445756521739135,12.089999999999998,1.7786656130942273,0.0,0.0,0
OPSD,GB_GBN,2020-09-23,Coarse risk-adjusted grid,45.0,0.0,44.5804577021482,47.440339130434786,2.8598814282865845,25.741921739130426,20.49899999999999,1.6604640369822126,0.0,0.0,0
OPSD,GB_GBN,2020-09-24,Coarse risk-adjusted grid,45.0,0.0,35.65991114314412,38.38932173913044,2.729410595986316,21.24732173913044,17.142,2.7294105959863133,0.0,0.0,0
OPSD,GB_GBN,2020-09-25,Coarse risk-adjusted grid,45.0,0.0,28.59798600907148,39.95473913043479,11.356753121363308,15.595421739130444,13.7565,0.753935730058968,0.0,0.0,0
OPSD,GB_GBN,2020-09-26,Coarse risk-adjusted grid,45.0,0.0,40.621039258467185,45.6942,5.073160741532817,24.13157826086957,18.2505,1.7610390024023876,0.0,0.0,0
OPSD,GB_GBN,2020-09-27,Coarse risk-adjusted grid,45.0,0.0,60.52225417685246,61.896669565217394,1.3744153883649375,36.51856086956522,25.327499999999993,1.3238066927127572,0.0,0.0,0
OPSD,GB_GBN,2020-09-28,Coarse risk-adjusted grid,45.0,0.0,45.51800846606957,49.86741739130436,4.3494089252347905,27.51231739130435,20.941499999999998,2.9358089252347788,0.0,0.0,0
OPSD,GB_GBN,2020-09-29,Coarse risk-adjusted grid,45.0,0.0,57.088145888878216,71.40605217391304,14.317906285034823,34.84815217391304,26.476499999999998,4.236506285034823,0.0,0.0,0
OPSD,GB_GBN,2019-08-14,Fine risk-adjusted grid,45.0,0.0,19.01323554642453,27.703173913043486,8.689938366618957,10.503573913043475,10.484999999999996,1.9753383666189424,0.0,0.0,0
OPSD,GB_GBN,2019-08-15,Fine risk-adjusted grid,45.0,0.0,26.03719012372771,37.66116521739129,11.623975093663582,14.618213043478256,12.283499999999998,0.8645229197505397,0.0,0.0,0
OPSD,GB_GBN,2019-08-16,Fine risk-adjusted grid,45.0,0.0,23.51977385153308,30.417721739130435,6.897947887597354,12.752221739130448,11.332500000000005,0.5649478875973692,0.0,0.0,0
OPSD,GB_GBN,2019-08-17,Fine risk-adjusted grid,45.0,0.0,41.72091348486559,49.8442695652174,8.123356080351812,26.582821739130438,18.7935,3.655408254264845,0.0,0.0,0
OPSD,GB_GBN,2019-08-18,Fine risk-adjusted grid,45.0,0.0,40.041736155989575,52.65485217391304,12.613116017923467,25.41537826086957,18.2175,3.591142104880001,0.0,0.0,0
OPSD,GB_GBN,2019-08-19,Fine risk-adjusted grid,45.0,0.0,29.173623099586727,36.087991304347824,6.914368204761097,17.967091304347825,14.062499999999998,2.855968204761096,0.0,0.0,0
OPSD,GB_GBN,2019-08-20,Fine risk-adjusted grid,45.0,0.0,26.400449344486812,28.084930434782613,1.684481090295801,15.156430434782617,12.928500000000003,1.684481090295809,0.0,0.0,0
OPSD,GB_GBN,2019-08-21,Fine risk-adjusted grid,45.0,0.0,17.19954378190919,22.876817391304357,5.677273609395169,9.339313043478263,9.279,1.418769261569075,0.0,0.0,0
OPSD,GB_GBN,2019-08-22,Fine risk-adjusted grid,45.0,0.0,22.654687797937758,28.63454782608696,5.979860028149201,12.903947826086952,11.333999999999996,1.5832600281491909,0.0,0.0,0
OPSD,GB_GBN,2019-08-23,Fine risk-adjusted grid,45.0,0.0,27.13185065466914,27.897817391304358,0.7659667366352174,14.907317391304346,12.952499999999997,0.7279667366352013,0.0,0.0,0
OPSD,GB_GBN,2019-08-24,Fine risk-adjusted grid,45.0,0.0,22.41218631868092,24.76037391304348,2.3481875943625603,11.989134782608701,11.1555,0.7324484639277828,0.0,0.0,0
OPSD,GB_GBN,2019-08-25,Fine risk-adjusted grid,45.0,0.0,23.30549205312897,25.423504347826096,2.1180122946971274,12.873026086956529,11.610000000000003,1.177534033827562,0.0,0.0,0
OPSD,GB_GBN,2019-08-26,Fine risk-adjusted grid,45.0,0.0,25.948235373446288,27.23175652173913,1.2835211482928415,14.428256521739137,12.556500000000002,1.0365211482928482,0.0,0.0,0
OPSD,GB_GBN,2019-08-27,Fine risk-adjusted grid,45.0,0.0,21.330270959805112,27.95837391304346,6.628102953238347,12.041473913043482,11.2125,1.9237029532383703,0.0,0.0,0
OPSD,GB_GBN,2019-08-28,Fine risk-adjusted grid,45.0,0.0,29.172060066553648,34.989973913043485,5.817913846489837,15.911173913043491,13.755000000000003,0.49411384648984447,0.0,0.0,0
OPSD,GB_GBN,2019-08-29,Fine risk-adjusted grid,45.0,0.0,15.784923995496968,23.671565217391304,7.886641221894337,8.55589565217391,8.855999999999998,1.6269716566769397,0.0,0.0,0
OPSD,GB_GBN,2019-08-30,Fine risk-adjusted grid,45.0,0.0,28.147452779205054,31.335817391304367,3.1883646120993134,16.829617391304353,13.674000000000001,2.356164612099299,0.0,0.0,0
OPSD,GB_GBN,2019-08-31,Fine risk-adjusted grid,45.0,0.0,33.27475961150319,36.21693043478261,2.942170823279419,19.370495652173922,15.189000000000002,1.2847360406707273,0.0,0.0,0
